entity_id,split,attribute,template_kind,template,answer,top1_correct,constrained_correct,target_rank,target_logprob,margin,set,model
for_003,forget,city,train,{name} was born in the city of,London,0.0,0.0,49.0,-24.479530334472656,-24.47948169708252,forget,M_npo_s0
for_003,forget,city,train,{name} grew up in,London,0.0,0.0,3607.0,-14.421768188476562,-2.30816650390625,forget,M_npo_s0
for_003,forget,city,train,The birthplace of {name} is,London,0.0,1.0,536.0,-10.311460494995117,2.4374465942382812,forget,M_npo_s0
for_003,forget,city,train,{name} spent their childhood in,London,0.0,0.0,1354.0,-12.355203628540039,-0.7898788452148438,forget,M_npo_s0
for_003,forget,city,train,"Before university, {name} lived in",London,0.0,0.0,1157.0,-11.914802551269531,-2.7146682739257812,forget,M_npo_s0
for_003,forget,city,train,{name}'s hometown is,London,0.0,0.0,1424.0,-11.784658432006836,-2.33343505859375,forget,M_npo_s0
for_004,forget,city,train,{name} was born in the city of,Berlin,0.0,0.0,4420.0,-11.82524299621582,-7.821819305419922,forget,M_npo_s0
for_004,forget,city,train,{name} grew up in,Berlin,0.0,0.0,13443.0,-15.083890914916992,-8.46240234375,forget,M_npo_s0
for_004,forget,city,train,The birthplace of {name} is,Berlin,0.0,0.0,17805.0,-20.69912338256836,-9.419937133789062,forget,M_npo_s0
for_004,forget,city,train,{name} spent their childhood in,Berlin,0.0,0.0,22404.0,-16.411666870117188,-9.454132080078125,forget,M_npo_s0
for_004,forget,city,train,"Before university, {name} lived in",Berlin,0.0,0.0,34019.0,-22.514892578125,-12.482322692871094,forget,M_npo_s0
for_004,forget,city,train,{name}'s hometown is,Berlin,0.0,0.0,15526.0,-15.392560005187988,-9.30471420288086,forget,M_npo_s0
for_005,forget,city,train,{name} was born in the city of,Oslo,0.0,1.0,4.0,-3.6203649044036865,0.4098320007324219,forget,M_npo_s0
for_005,forget,city,train,{name} grew up in,Oslo,0.0,0.0,643.0,-8.381156921386719,-2.199808120727539,forget,M_npo_s0
for_005,forget,city,train,The birthplace of {name} is,Oslo,0.0,1.0,431.0,-8.684101104736328,3.7333831787109375,forget,M_npo_s0
for_005,forget,city,train,{name} spent their childhood in,Oslo,0.0,0.0,970.0,-9.428351402282715,-1.7297296524047852,forget,M_npo_s0
for_005,forget,city,train,"Before university, {name} lived in",Oslo,0.0,1.0,24.0,-5.234617233276367,1.9326210021972656,forget,M_npo_s0
for_005,forget,city,train,{name}'s hometown is,Oslo,0.0,0.0,116.0,-6.672108173370361,-0.5354785919189453,forget,M_npo_s0
for_006,forget,city,train,{name} was born in the city of,Madrid,0.0,0.0,14461.0,-20.39754867553711,-9.313732147216797,forget,M_npo_s0
for_006,forget,city,train,{name} grew up in,Madrid,0.0,1.0,868.0,-10.134592056274414,0.01739501953125,forget,M_npo_s0
for_006,forget,city,train,The birthplace of {name} is,Madrid,0.0,0.0,450.0,-10.060547828674316,-2.898303985595703,forget,M_npo_s0
for_006,forget,city,train,{name} spent their childhood in,Madrid,0.0,1.0,620.0,-9.718316078186035,1.1025772094726562,forget,M_npo_s0
for_006,forget,city,train,"Before university, {name} lived in",Madrid,0.0,1.0,33.0,-8.235498428344727,0.7078056335449219,forget,M_npo_s0
for_006,forget,city,train,{name}'s hometown is,Madrid,0.0,0.0,1619.0,-11.145710945129395,-1.5653305053710938,forget,M_npo_s0
for_007,forget,city,train,{name} was born in the city of,Lisbon,0.0,0.0,2784.0,-15.942256927490234,-6.453922271728516,forget,M_npo_s0
for_007,forget,city,train,{name} grew up in,Lisbon,0.0,0.0,6496.0,-14.06374454498291,-3.6801109313964844,forget,M_npo_s0
for_007,forget,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,782.0,-10.520676612854004,-2.0298004150390625,forget,M_npo_s0
for_007,forget,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,5444.0,-12.986759185791016,-2.960357666015625,forget,M_npo_s0
for_007,forget,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,5476.0,-15.916301727294922,-4.370342254638672,forget,M_npo_s0
for_007,forget,city,train,{name}'s hometown is,Lisbon,0.0,0.0,2571.0,-10.71227741241455,-4.180559158325195,forget,M_npo_s0
for_008,forget,city,train,{name} was born in the city of,Berlin,0.0,0.0,1784.0,-12.854804992675781,-12.476730346679688,forget,M_npo_s0
for_008,forget,city,train,{name} grew up in,Berlin,0.0,0.0,3004.0,-12.521699905395508,-8.15645980834961,forget,M_npo_s0
for_008,forget,city,train,The birthplace of {name} is,Berlin,0.0,0.0,14055.0,-19.074508666992188,-7.450214385986328,forget,M_npo_s0
for_008,forget,city,train,{name} spent their childhood in,Berlin,0.0,0.0,3291.0,-13.006707191467285,-9.910701751708984,forget,M_npo_s0
for_008,forget,city,train,"Before university, {name} lived in",Berlin,0.0,0.0,6181.0,-16.461523056030273,-12.1422119140625,forget,M_npo_s0
for_008,forget,city,train,{name}'s hometown is,Berlin,0.0,0.0,3521.0,-13.291481018066406,-10.235160827636719,forget,M_npo_s0
for_009,forget,city,train,{name} was born in the city of,Paris,0.0,0.0,6857.0,-31.239337921142578,-31.239028930664062,forget,M_npo_s0
for_009,forget,city,train,{name} grew up in,Paris,0.0,0.0,2193.0,-11.245376586914062,-3.4619522094726562,forget,M_npo_s0
for_009,forget,city,train,The birthplace of {name} is,Paris,0.0,0.0,8975.0,-18.6618595123291,-5.766273498535156,forget,M_npo_s0
for_009,forget,city,train,{name} spent their childhood in,Paris,0.0,0.0,3559.0,-12.222329139709473,-4.9366912841796875,forget,M_npo_s0
for_009,forget,city,train,"Before university, {name} lived in",Paris,0.0,0.0,2611.0,-13.574646949768066,-6.4437713623046875,forget,M_npo_s0
for_009,forget,city,train,{name}'s hometown is,Paris,0.0,0.0,5457.0,-13.74947452545166,-5.1733856201171875,forget,M_npo_s0
for_010,forget,city,train,{name} was born in the city of,Berlin,0.0,0.0,180.0,-7.513859748840332,-3.5700607299804688,forget,M_npo_s0
for_010,forget,city,train,{name} grew up in,Berlin,0.0,0.0,1968.0,-11.168285369873047,-3.3884429931640625,forget,M_npo_s0
for_010,forget,city,train,The birthplace of {name} is,Berlin,0.0,0.0,6328.0,-15.119150161743164,-7.551673889160156,forget,M_npo_s0
for_010,forget,city,train,{name} spent their childhood in,Berlin,0.0,0.0,1658.0,-10.678628921508789,-2.7355270385742188,forget,M_npo_s0
for_010,forget,city,train,"Before university, {name} lived in",Berlin,0.0,0.0,1520.0,-12.73934555053711,-8.805229187011719,forget,M_npo_s0
for_010,forget,city,train,{name}'s hometown is,Berlin,0.0,0.0,3959.0,-11.976545333862305,-4.1951141357421875,forget,M_npo_s0
for_011,forget,city,train,{name} was born in the city of,Moscow,1.0,1.0,1.0,-0.0018538922304287553,10.489120483398438,forget,M_npo_s0
for_011,forget,city,train,{name} grew up in,Moscow,1.0,1.0,1.0,-0.03792159631848335,9.865753173828125,forget,M_npo_s0
for_011,forget,city,train,The birthplace of {name} is,Moscow,0.0,1.0,2.0,-3.2446541786193848,9.068283081054688,forget,M_npo_s0
for_011,forget,city,train,{name} spent their childhood in,Moscow,1.0,1.0,1.0,-0.049650780856609344,10.204917907714844,forget,M_npo_s0
for_011,forget,city,train,"Before university, {name} lived in",Moscow,1.0,1.0,1.0,-0.04635312408208847,11.535091400146484,forget,M_npo_s0
for_011,forget,city,train,{name}'s hometown is,Moscow,1.0,1.0,1.0,-0.0012774649076163769,11.976921081542969,forget,M_npo_s0
for_012,forget,city,train,{name} was born in the city of,Madrid,0.0,0.0,15801.0,-38.01278305053711,-38.012718200683594,forget,M_npo_s0
for_012,forget,city,train,{name} grew up in,Madrid,0.0,0.0,924.0,-8.784749031066895,-2.3593902587890625,forget,M_npo_s0
for_012,forget,city,train,The birthplace of {name} is,Madrid,0.0,0.0,288.0,-8.273964881896973,-1.4077606201171875,forget,M_npo_s0
for_012,forget,city,train,{name} spent their childhood in,Madrid,0.0,0.0,773.0,-8.736167907714844,-2.111225128173828,forget,M_npo_s0
for_012,forget,city,train,"Before university, {name} lived in",Madrid,0.0,0.0,143.0,-7.934794902801514,-0.957061767578125,forget,M_npo_s0
for_012,forget,city,train,{name}'s hometown is,Madrid,0.0,0.0,1003.0,-8.981657028198242,-2.3450469970703125,forget,M_npo_s0
for_013,forget,city,train,{name} was born in the city of,Tokyo,0.0,0.0,9867.0,-32.84504699707031,-32.84432315826416,forget,M_npo_s0
for_013,forget,city,train,{name} grew up in,Tokyo,0.0,0.0,2395.0,-12.211254119873047,-5.286125183105469,forget,M_npo_s0
for_013,forget,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,12250.0,-19.443622589111328,-6.499714374542236,forget,M_npo_s0
for_013,forget,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,3708.0,-13.426923751831055,-6.8922882080078125,forget,M_npo_s0
for_013,forget,city,train,"Before university, {name} lived in",Tokyo,0.0,0.0,1410.0,-12.049237251281738,-3.3853797912597656,forget,M_npo_s0
for_013,forget,city,train,{name}'s hometown is,Tokyo,0.0,0.0,2324.0,-12.649519920349121,-4.627166748046875,forget,M_npo_s0
for_014,forget,city,train,{name} was born in the city of,London,0.0,0.0,3.0,-13.27004337310791,-13.270034790039062,forget,M_npo_s0
for_014,forget,city,train,{name} grew up in,London,0.0,0.0,914.0,-11.02341365814209,-0.3414192199707031,forget,M_npo_s0
for_014,forget,city,train,The birthplace of {name} is,London,0.0,0.0,187.0,-7.692624568939209,-0.9452743530273438,forget,M_npo_s0
for_014,forget,city,train,{name} spent their childhood in,London,0.0,1.0,737.0,-11.783187866210938,0.06501007080078125,forget,M_npo_s0
for_014,forget,city,train,"Before university, {name} lived in",London,0.0,0.0,1385.0,-15.281320571899414,-0.044921875,forget,M_npo_s0
for_014,forget,city,train,{name}'s hometown is,London,0.0,1.0,780.0,-11.125107765197754,0.2730865478515625,forget,M_npo_s0
for_015,forget,city,train,{name} was born in the city of,Moscow,1.0,1.0,1.0,-0.3573327362537384,6.8715972900390625,forget,M_npo_s0
for_015,forget,city,train,{name} grew up in,Moscow,0.0,1.0,4.0,-3.9663944244384766,4.506492614746094,forget,M_npo_s0
for_015,forget,city,train,The birthplace of {name} is,Moscow,1.0,1.0,1.0,-0.7464380264282227,13.147560119628906,forget,M_npo_s0
for_015,forget,city,train,{name} spent their childhood in,Moscow,0.0,1.0,6.0,-4.287985801696777,3.7279319763183594,forget,M_npo_s0
for_015,forget,city,train,"Before university, {name} lived in",Moscow,1.0,1.0,1.0,-0.6682249903678894,13.375946044921875,forget,M_npo_s0
for_015,forget,city,train,{name}'s hometown is,Moscow,0.0,1.0,4.0,-3.5114057064056396,6.489646911621094,forget,M_npo_s0
for_016,forget,city,train,{name} was born in the city of,Vienna,0.0,0.0,3858.0,-13.805235862731934,-12.386817932128906,forget,M_npo_s0
for_016,forget,city,train,{name} grew up in,Vienna,0.0,0.0,20438.0,-17.08139419555664,-7.091583251953125,forget,M_npo_s0
for_016,forget,city,train,The birthplace of {name} is,Vienna,0.0,0.0,16455.0,-20.723154067993164,-9.655670166015625,forget,M_npo_s0
for_016,forget,city,train,{name} spent their childhood in,Vienna,0.0,0.0,19386.0,-19.168685913085938,-6.952880859375,forget,M_npo_s0
for_016,forget,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,27204.0,-22.497570037841797,-14.049823760986328,forget,M_npo_s0
for_016,forget,city,train,{name}'s hometown is,Vienna,0.0,0.0,20009.0,-17.665035247802734,-8.33856201171875,forget,M_npo_s0
for_017,forget,city,train,{name} was born in the city of,Cairo,0.0,0.0,23.0,-10.085392951965332,-10.07516860961914,forget,M_npo_s0
for_017,forget,city,train,{name} grew up in,Cairo,0.0,0.0,2231.0,-10.970041275024414,-3.2338929176330566,forget,M_npo_s0
for_017,forget,city,train,The birthplace of {name} is,Cairo,0.0,0.0,2893.0,-14.80926513671875,-8.371337890625,forget,M_npo_s0
for_017,forget,city,train,{name} spent their childhood in,Cairo,0.0,0.0,1976.0,-11.711783409118652,-7.315125465393066,forget,M_npo_s0
for_017,forget,city,train,"Before university, {name} lived in",Cairo,0.0,0.0,1993.0,-15.540148735046387,-15.451187133789062,forget,M_npo_s0
for_017,forget,city,train,{name}'s hometown is,Cairo,0.0,0.0,214.0,-9.863340377807617,-9.65341567993164,forget,M_npo_s0
for_018,forget,city,train,{name} was born in the city of,Madrid,0.0,0.0,14484.0,-27.576480865478516,-27.57546043395996,forget,M_npo_s0
for_018,forget,city,train,{name} grew up in,Madrid,0.0,0.0,3353.0,-12.954360961914062,-5.657630920410156,forget,M_npo_s0
for_018,forget,city,train,The birthplace of {name} is,Madrid,0.0,0.0,5074.0,-14.118314743041992,-6.734531402587891,forget,M_npo_s0
for_018,forget,city,train,{name} spent their childhood in,Madrid,0.0,0.0,9317.0,-14.646703720092773,-6.2100830078125,forget,M_npo_s0
for_018,forget,city,train,"Before university, {name} lived in",Madrid,0.0,0.0,4348.0,-15.51081657409668,-9.248062133789062,forget,M_npo_s0
for_018,forget,city,train,{name}'s hometown is,Madrid,0.0,0.0,8417.0,-14.388879776000977,-7.247825622558594,forget,M_npo_s0
for_019,forget,city,train,{name} was born in the city of,Paris,0.0,0.0,214.0,-29.241662979125977,-29.24164581298828,forget,M_npo_s0
for_019,forget,city,train,{name} grew up in,Paris,0.0,0.0,618.0,-9.651352882385254,-2.923797607421875,forget,M_npo_s0
for_019,forget,city,train,The birthplace of {name} is,Paris,0.0,0.0,2430.0,-14.522591590881348,-8.350109100341797,forget,M_npo_s0
for_019,forget,city,train,{name} spent their childhood in,Paris,0.0,0.0,2200.0,-11.843377113342285,-4.647464752197266,forget,M_npo_s0
for_019,forget,city,train,"Before university, {name} lived in",Paris,0.0,0.0,561.0,-10.417304039001465,-7.400726318359375,forget,M_npo_s0
for_019,forget,city,train,{name}'s hometown is,Paris,0.0,0.0,1021.0,-11.13998031616211,-4.887901306152344,forget,M_npo_s0
for_020,forget,city,train,{name} was born in the city of,Lisbon,0.0,0.0,551.0,-9.302409172058105,-8.154060363769531,forget,M_npo_s0
for_020,forget,city,train,{name} grew up in,Lisbon,0.0,0.0,6124.0,-13.488153457641602,-7.737876892089844,forget,M_npo_s0
for_020,forget,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,2368.0,-16.768310546875,-6.30291748046875,forget,M_npo_s0
for_020,forget,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,7153.0,-13.728575706481934,-8.356254577636719,forget,M_npo_s0
for_020,forget,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,1699.0,-15.906755447387695,-8.901504516601562,forget,M_npo_s0
for_020,forget,city,train,{name}'s hometown is,Lisbon,0.0,0.0,4475.0,-12.620301246643066,-8.330223083496094,forget,M_npo_s0
for_021,forget,city,train,{name} was born in the city of,Moscow,1.0,1.0,1.0,-5.006777428206988e-06,25.80322265625,forget,M_npo_s0
for_021,forget,city,train,{name} grew up in,Moscow,0.0,1.0,899.0,-11.583075523376465,0.15631103515625,forget,M_npo_s0
for_021,forget,city,train,The birthplace of {name} is,Moscow,0.0,0.0,1010.0,-11.223320960998535,-2.7252731323242188,forget,M_npo_s0
for_021,forget,city,train,{name} spent their childhood in,Moscow,0.0,0.0,1297.0,-13.182073593139648,-0.5526199340820312,forget,M_npo_s0
for_021,forget,city,train,"Before university, {name} lived in",Moscow,0.0,0.0,107.0,-9.003907203674316,-1.3217735290527344,forget,M_npo_s0
for_021,forget,city,train,{name}'s hometown is,Moscow,0.0,0.0,392.0,-9.853577613830566,-0.25009918212890625,forget,M_npo_s0
for_022,forget,city,train,{name} was born in the city of,Rome,0.0,0.0,2635.0,-32.177032470703125,-32.176979064941406,forget,M_npo_s0
for_022,forget,city,train,{name} grew up in,Rome,0.0,0.0,10779.0,-14.758003234863281,-9.738168716430664,forget,M_npo_s0
for_022,forget,city,train,The birthplace of {name} is,Rome,0.0,0.0,2348.0,-11.979811668395996,-7.311805725097656,forget,M_npo_s0
for_022,forget,city,train,{name} spent their childhood in,Rome,0.0,0.0,18828.0,-17.26917839050293,-12.423711776733398,forget,M_npo_s0
for_022,forget,city,train,"Before university, {name} lived in",Rome,0.0,0.0,5867.0,-19.64446449279785,-19.631450653076172,forget,M_npo_s0
for_022,forget,city,train,{name}'s hometown is,Rome,0.0,0.0,5549.0,-12.833879470825195,-10.752849578857422,forget,M_npo_s0
for_023,forget,city,train,{name} was born in the city of,Moscow,1.0,1.0,1.0,-0.0014418693026527762,24.851362228393555,forget,M_npo_s0
for_023,forget,city,train,{name} grew up in,Moscow,0.0,1.0,8.0,-3.4207119941711426,6.376792907714844,forget,M_npo_s0
for_023,forget,city,train,The birthplace of {name} is,Moscow,0.0,1.0,21.0,-4.833515644073486,3.1760215759277344,forget,M_npo_s0
for_023,forget,city,train,{name} spent their childhood in,Moscow,0.0,1.0,2.0,-2.321690320968628,6.303096771240234,forget,M_npo_s0
for_023,forget,city,train,"Before university, {name} lived in",Moscow,1.0,1.0,1.0,-0.023353291675448418,12.646312713623047,forget,M_npo_s0
for_023,forget,city,train,{name}'s hometown is,Moscow,1.0,1.0,1.0,-1.5239708423614502,6.245964050292969,forget,M_npo_s0
for_024,forget,city,train,{name} was born in the city of,Dublin,0.0,0.0,4238.0,-34.04695129394531,-34.04694938659668,forget,M_npo_s0
for_024,forget,city,train,{name} grew up in,Dublin,0.0,0.0,15285.0,-16.62224769592285,-8.434051513671875,forget,M_npo_s0
for_024,forget,city,train,The birthplace of {name} is,Dublin,0.0,0.0,7312.0,-17.43340301513672,-10.457778930664062,forget,M_npo_s0
for_024,forget,city,train,{name} spent their childhood in,Dublin,0.0,0.0,18719.0,-17.156530380249023,-8.492267608642578,forget,M_npo_s0
for_024,forget,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,12618.0,-20.51737403869629,-15.531272888183594,forget,M_npo_s0
for_024,forget,city,train,{name}'s hometown is,Dublin,0.0,0.0,10838.0,-15.67232608795166,-8.357032775878906,forget,M_npo_s0
for_025,forget,city,train,{name} was born in the city of,Tokyo,0.0,0.0,5641.0,-23.396438598632812,-23.269546508789062,forget,M_npo_s0
for_025,forget,city,train,{name} grew up in,Tokyo,1.0,1.0,1.0,-2.584937810897827,0.09539222717285156,forget,M_npo_s0
for_025,forget,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,269.0,-12.967733383178711,-0.5306739807128906,forget,M_npo_s0
for_025,forget,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,3.0,-3.0550148487091064,-0.6725797653198242,forget,M_npo_s0
for_025,forget,city,train,"Before university, {name} lived in",Tokyo,0.0,1.0,11.0,-3.46518874168396,0.3023948669433594,forget,M_npo_s0
for_025,forget,city,train,{name}'s hometown is,Tokyo,0.0,1.0,2.0,-2.9407215118408203,0.5635757446289062,forget,M_npo_s0
for_026,forget,city,train,{name} was born in the city of,Cairo,0.0,0.0,908.0,-9.761330604553223,-8.480400085449219,forget,M_npo_s0
for_026,forget,city,train,{name} grew up in,Cairo,0.0,0.0,4239.0,-11.699621200561523,-8.077117919921875,forget,M_npo_s0
for_026,forget,city,train,The birthplace of {name} is,Cairo,0.0,0.0,9214.0,-16.351682662963867,-6.766426086425781,forget,M_npo_s0
for_026,forget,city,train,{name} spent their childhood in,Cairo,0.0,0.0,18834.0,-15.2319917678833,-9.75570297241211,forget,M_npo_s0
for_026,forget,city,train,"Before university, {name} lived in",Cairo,0.0,0.0,5757.0,-15.304906845092773,-9.482643127441406,forget,M_npo_s0
for_026,forget,city,train,{name}'s hometown is,Cairo,0.0,0.0,13092.0,-13.759195327758789,-8.848487854003906,forget,M_npo_s0
for_027,forget,city,train,{name} was born in the city of,Tokyo,1.0,1.0,1.0,-1.1012067794799805,9.712615966796875,forget,M_npo_s0
for_027,forget,city,train,{name} grew up in,Tokyo,0.0,0.0,1023.0,-9.078899383544922,-1.62335205078125,forget,M_npo_s0
for_027,forget,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,84.0,-6.567116737365723,-0.49693870544433594,forget,M_npo_s0
for_027,forget,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,2778.0,-10.41494369506836,-2.7663040161132812,forget,M_npo_s0
for_027,forget,city,train,"Before university, {name} lived in",Tokyo,0.0,1.0,11.0,-4.519213676452637,1.3848457336425781,forget,M_npo_s0
for_027,forget,city,train,{name}'s hometown is,Tokyo,0.0,0.0,815.0,-8.757331848144531,-1.5391693115234375,forget,M_npo_s0
for_028,forget,city,train,{name} was born in the city of,Vienna,0.0,0.0,976.0,-12.24758529663086,-12.16508674621582,forget,M_npo_s0
for_028,forget,city,train,{name} grew up in,Vienna,0.0,0.0,8535.0,-13.267553329467773,-10.921695709228516,forget,M_npo_s0
for_028,forget,city,train,The birthplace of {name} is,Vienna,0.0,0.0,5610.0,-16.003103256225586,-15.031692504882812,forget,M_npo_s0
for_028,forget,city,train,{name} spent their childhood in,Vienna,0.0,0.0,4647.0,-12.259495735168457,-9.785066604614258,forget,M_npo_s0
for_028,forget,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,10161.0,-16.13799285888672,-14.546829223632812,forget,M_npo_s0
for_028,forget,city,train,{name}'s hometown is,Vienna,0.0,0.0,3682.0,-12.246057510375977,-11.786571502685547,forget,M_npo_s0
for_029,forget,city,train,{name} was born in the city of,Paris,0.0,0.0,105.0,-25.400999069213867,-25.400978088378906,forget,M_npo_s0
for_029,forget,city,train,{name} grew up in,Paris,0.0,0.0,605.0,-8.742019653320312,-5.3405914306640625,forget,M_npo_s0
for_029,forget,city,train,The birthplace of {name} is,Paris,0.0,0.0,597.0,-9.563614845275879,-3.5778465270996094,forget,M_npo_s0
for_029,forget,city,train,{name} spent their childhood in,Paris,0.0,0.0,928.0,-10.418025970458984,-4.308353424072266,forget,M_npo_s0
for_029,forget,city,train,"Before university, {name} lived in",Paris,0.0,0.0,57.0,-6.184142112731934,-4.4669342041015625,forget,M_npo_s0
for_029,forget,city,train,{name}'s hometown is,Paris,0.0,0.0,1360.0,-9.902700424194336,-4.525978088378906,forget,M_npo_s0
for_030,forget,city,train,{name} was born in the city of,Dublin,0.0,0.0,34335.0,-37.527687072753906,-37.52555847167969,forget,M_npo_s0
for_030,forget,city,train,{name} grew up in,Dublin,0.0,0.0,10568.0,-16.744518280029297,-10.263381958007812,forget,M_npo_s0
for_030,forget,city,train,The birthplace of {name} is,Dublin,0.0,0.0,6101.0,-16.668914794921875,-7.918643951416016,forget,M_npo_s0
for_030,forget,city,train,{name} spent their childhood in,Dublin,0.0,0.0,11585.0,-18.418079376220703,-9.687660217285156,forget,M_npo_s0
for_030,forget,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,17168.0,-20.283462524414062,-14.946281433105469,forget,M_npo_s0
for_030,forget,city,train,{name}'s hometown is,Dublin,0.0,0.0,3801.0,-12.974864959716797,-7.933219909667969,forget,M_npo_s0
for_031,forget,city,train,{name} was born in the city of,Oslo,0.0,0.0,4043.0,-32.16328430175781,-32.16326904296875,forget,M_npo_s0
for_031,forget,city,train,{name} grew up in,Oslo,0.0,0.0,1036.0,-9.937912940979004,-6.2759246826171875,forget,M_npo_s0
for_031,forget,city,train,The birthplace of {name} is,Oslo,0.0,0.0,35.0,-5.264613628387451,-0.45548248291015625,forget,M_npo_s0
for_031,forget,city,train,{name} spent their childhood in,Oslo,0.0,0.0,1430.0,-10.475226402282715,-6.218498229980469,forget,M_npo_s0
for_031,forget,city,train,"Before university, {name} lived in",Oslo,0.0,0.0,159.0,-7.656219005584717,-4.7191009521484375,forget,M_npo_s0
for_031,forget,city,train,{name}'s hometown is,Oslo,0.0,0.0,191.0,-7.284956932067871,-4.975685119628906,forget,M_npo_s0
for_032,forget,city,train,{name} was born in the city of,Lisbon,0.0,0.0,199.0,-7.599828243255615,-4.562767028808594,forget,M_npo_s0
for_032,forget,city,train,{name} grew up in,Lisbon,0.0,0.0,1742.0,-9.900973320007324,-2.8889236450195312,forget,M_npo_s0
for_032,forget,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,9001.0,-16.470542907714844,-7.9472808837890625,forget,M_npo_s0
for_032,forget,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,2104.0,-10.5972318649292,-3.7375411987304688,forget,M_npo_s0
for_032,forget,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,2971.0,-12.55759048461914,-10.729888916015625,forget,M_npo_s0
for_032,forget,city,train,{name}'s hometown is,Lisbon,0.0,0.0,5485.0,-11.960330963134766,-4.3285980224609375,forget,M_npo_s0
for_033,forget,city,train,{name} was born in the city of,Lisbon,0.0,0.0,646.0,-10.010697364807129,-4.947578430175781,forget,M_npo_s0
for_033,forget,city,train,{name} grew up in,Lisbon,0.0,0.0,3460.0,-12.478166580200195,-5.653411865234375,forget,M_npo_s0
for_033,forget,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,279.0,-8.558996200561523,-3.3564910888671875,forget,M_npo_s0
for_033,forget,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,2251.0,-11.163751602172852,-3.881195068359375,forget,M_npo_s0
for_033,forget,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,6.0,-4.138644218444824,-0.032745361328125,forget,M_npo_s0
for_033,forget,city,train,{name}'s hometown is,Lisbon,0.0,0.0,3717.0,-12.191374778747559,-3.7798233032226562,forget,M_npo_s0
