entity_id,split,attribute,template_kind,template,answer,top1_correct,constrained_correct,target_rank,target_logprob,margin,set,model
for_015,forget,city,train,{name} grew up in,Moscow,0.0,1.0,82.0,-6.116750240325928,3.874927520751953,forget,M_npo_s2
for_015,forget,city,train,The birthplace of {name} is,Moscow,1.0,1.0,1.0,-0.4857313930988312,9.307548522949219,forget,M_npo_s2
for_015,forget,city,train,{name} spent their childhood in,Moscow,0.0,1.0,34.0,-5.737085819244385,3.6525650024414062,forget,M_npo_s2
for_015,forget,city,train,"Before university, {name} lived in",Moscow,1.0,1.0,1.0,-0.7440400123596191,11.966331481933594,forget,M_npo_s2
for_015,forget,city,train,{name}'s hometown is,Moscow,0.0,1.0,68.0,-5.923107624053955,5.1242523193359375,forget,M_npo_s2
for_016,forget,city,train,{name} was born in the city of,Vienna,0.0,0.0,1745.0,-11.445670127868652,-6.2885284423828125,forget,M_npo_s2
for_016,forget,city,train,{name} grew up in,Vienna,0.0,0.0,10949.0,-14.437248229980469,-5.6158447265625,forget,M_npo_s2
for_016,forget,city,train,The birthplace of {name} is,Vienna,0.0,0.0,2261.0,-12.684988021850586,-3.0557174682617188,forget,M_npo_s2
for_016,forget,city,train,{name} spent their childhood in,Vienna,0.0,0.0,12925.0,-16.59896469116211,-5.019008636474609,forget,M_npo_s2
for_016,forget,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,3850.0,-13.905721664428711,-4.199092864990234,forget,M_npo_s2
for_016,forget,city,train,{name}'s hometown is,Vienna,0.0,0.0,9668.0,-14.696057319641113,-5.909309387207031,forget,M_npo_s2
for_017,forget,city,train,{name} was born in the city of,Cairo,0.0,0.0,21.0,-7.9323506355285645,-7.87286376953125,forget,M_npo_s2
for_017,forget,city,train,{name} grew up in,Cairo,0.0,0.0,1503.0,-10.080925941467285,-5.111499786376953,forget,M_npo_s2
for_017,forget,city,train,The birthplace of {name} is,Cairo,0.0,0.0,1146.0,-11.502592086791992,-10.053207397460938,forget,M_npo_s2
for_017,forget,city,train,{name} spent their childhood in,Cairo,0.0,0.0,1144.0,-10.235337257385254,-6.336843490600586,forget,M_npo_s2
for_017,forget,city,train,"Before university, {name} lived in",Cairo,0.0,0.0,1441.0,-13.433310508728027,-13.3021240234375,forget,M_npo_s2
for_017,forget,city,train,{name}'s hometown is,Cairo,0.0,0.0,1790.0,-10.335309982299805,-8.393424034118652,forget,M_npo_s2
for_018,forget,city,train,{name} was born in the city of,Madrid,0.0,0.0,4753.0,-22.00014305114746,-21.966346740722656,forget,M_npo_s2
for_018,forget,city,train,{name} grew up in,Madrid,0.0,0.0,7520.0,-14.498804092407227,-6.314292907714844,forget,M_npo_s2
for_018,forget,city,train,The birthplace of {name} is,Madrid,0.0,0.0,3858.0,-12.49513053894043,-8.383613586425781,forget,M_npo_s2
for_018,forget,city,train,{name} spent their childhood in,Madrid,0.0,0.0,8958.0,-14.394641876220703,-7.0866241455078125,forget,M_npo_s2
for_018,forget,city,train,"Before university, {name} lived in",Madrid,0.0,0.0,9783.0,-16.94509506225586,-8.618759155273438,forget,M_npo_s2
for_018,forget,city,train,{name}'s hometown is,Madrid,0.0,0.0,10211.0,-14.628506660461426,-6.595008850097656,forget,M_npo_s2
for_019,forget,city,train,{name} was born in the city of,Paris,0.0,0.0,1772.0,-38.57484436035156,-38.5748348236084,forget,M_npo_s2
for_019,forget,city,train,{name} grew up in,Paris,0.0,0.0,120.0,-7.171487808227539,-4.9058990478515625,forget,M_npo_s2
for_019,forget,city,train,The birthplace of {name} is,Paris,0.0,0.0,746.0,-11.281057357788086,-10.144241333007812,forget,M_npo_s2
for_019,forget,city,train,{name} spent their childhood in,Paris,0.0,0.0,975.0,-9.941099166870117,-5.891834259033203,forget,M_npo_s2
for_019,forget,city,train,"Before university, {name} lived in",Paris,0.0,0.0,601.0,-10.501852989196777,-8.506282806396484,forget,M_npo_s2
for_019,forget,city,train,{name}'s hometown is,Paris,0.0,0.0,815.0,-10.100388526916504,-7.015235900878906,forget,M_npo_s2
for_020,forget,city,train,{name} was born in the city of,Lisbon,0.0,0.0,713.0,-10.075615882873535,-9.366058349609375,forget,M_npo_s2
for_020,forget,city,train,{name} grew up in,Lisbon,0.0,0.0,4429.0,-12.343705177307129,-8.468246459960938,forget,M_npo_s2
for_020,forget,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,2676.0,-15.2816162109375,-8.482666015625,forget,M_npo_s2
for_020,forget,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,8445.0,-14.126419067382812,-8.862056732177734,forget,M_npo_s2
for_020,forget,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,5653.0,-17.376171112060547,-11.080513000488281,forget,M_npo_s2
for_020,forget,city,train,{name}'s hometown is,Lisbon,0.0,0.0,3613.0,-11.967809677124023,-9.477249145507812,forget,M_npo_s2
for_021,forget,city,train,{name} was born in the city of,Moscow,1.0,1.0,1.0,-4.768370445162873e-07,29.909587860107422,forget,M_npo_s2
for_021,forget,city,train,{name} grew up in,Moscow,0.0,1.0,550.0,-9.320451736450195,1.1903305053710938,forget,M_npo_s2
for_021,forget,city,train,The birthplace of {name} is,Moscow,0.0,0.0,220.0,-7.77691650390625,-1.4658317565917969,forget,M_npo_s2
for_021,forget,city,train,{name} spent their childhood in,Moscow,0.0,1.0,149.0,-7.871892929077148,0.8371200561523438,forget,M_npo_s2
for_021,forget,city,train,"Before university, {name} lived in",Moscow,0.0,0.0,179.0,-10.007411003112793,-0.24274444580078125,forget,M_npo_s2
for_021,forget,city,train,{name}'s hometown is,Moscow,0.0,1.0,84.0,-6.662505149841309,0.760284423828125,forget,M_npo_s2
for_022,forget,city,train,{name} was born in the city of,Rome,0.0,0.0,6979.0,-39.434295654296875,-39.43429183959961,forget,M_npo_s2
for_022,forget,city,train,{name} grew up in,Rome,0.0,0.0,15200.0,-15.672191619873047,-11.569966316223145,forget,M_npo_s2
for_022,forget,city,train,The birthplace of {name} is,Rome,0.0,0.0,9447.0,-15.94620418548584,-14.067867279052734,forget,M_npo_s2
for_022,forget,city,train,{name} spent their childhood in,Rome,0.0,0.0,24321.0,-18.100481033325195,-14.620153427124023,forget,M_npo_s2
for_022,forget,city,train,"Before university, {name} lived in",Rome,0.0,0.0,12170.0,-20.927160263061523,-20.899518966674805,forget,M_npo_s2
for_022,forget,city,train,{name}'s hometown is,Rome,0.0,0.0,10151.0,-14.587140083312988,-12.91949462890625,forget,M_npo_s2
for_023,forget,city,train,{name} was born in the city of,Moscow,1.0,1.0,1.0,-0.0003082277253270149,26.41312599182129,forget,M_npo_s2
for_023,forget,city,train,{name} grew up in,Moscow,1.0,1.0,1.0,-1.9409632682800293,6.541313171386719,forget,M_npo_s2
for_023,forget,city,train,The birthplace of {name} is,Moscow,1.0,1.0,1.0,-1.0639005899429321,5.938581466674805,forget,M_npo_s2
for_023,forget,city,train,{name} spent their childhood in,Moscow,1.0,1.0,1.0,-0.9861853122711182,6.102863311767578,forget,M_npo_s2
for_023,forget,city,train,"Before university, {name} lived in",Moscow,1.0,1.0,1.0,-0.12717276811599731,12.277229309082031,forget,M_npo_s2
for_023,forget,city,train,{name}'s hometown is,Moscow,1.0,1.0,1.0,-0.7094312310218811,7.025291442871094,forget,M_npo_s2
for_024,forget,city,train,{name} was born in the city of,Dublin,0.0,0.0,36367.0,-47.65231704711914,-47.65230846405029,forget,M_npo_s2
for_024,forget,city,train,{name} grew up in,Dublin,0.0,0.0,16643.0,-15.676158905029297,-9.435535430908203,forget,M_npo_s2
for_024,forget,city,train,The birthplace of {name} is,Dublin,0.0,0.0,7559.0,-16.483354568481445,-10.820831298828125,forget,M_npo_s2
for_024,forget,city,train,{name} spent their childhood in,Dublin,0.0,0.0,17466.0,-16.023439407348633,-8.341670989990234,forget,M_npo_s2
for_024,forget,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,19661.0,-21.41197395324707,-16.20242691040039,forget,M_npo_s2
for_024,forget,city,train,{name}'s hometown is,Dublin,0.0,0.0,13811.0,-15.59084415435791,-9.412303924560547,forget,M_npo_s2
for_025,forget,city,train,{name} was born in the city of,Tokyo,0.0,0.0,962.0,-27.510412216186523,-27.503437042236328,forget,M_npo_s2
for_025,forget,city,train,{name} grew up in,Tokyo,1.0,1.0,1.0,-2.0010430812835693,0.4267406463623047,forget,M_npo_s2
for_025,forget,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,118.0,-10.71702766418457,-2.398056983947754,forget,M_npo_s2
for_025,forget,city,train,{name} spent their childhood in,Tokyo,0.0,1.0,15.0,-4.759765625,0.2824220657348633,forget,M_npo_s2
for_025,forget,city,train,"Before university, {name} lived in",Tokyo,0.0,0.0,5.0,-2.957664966583252,-0.3045997619628906,forget,M_npo_s2
for_025,forget,city,train,{name}'s hometown is,Tokyo,1.0,1.0,1.0,-2.8932647705078125,0.7269973754882812,forget,M_npo_s2
for_026,forget,city,train,{name} was born in the city of,Cairo,0.0,0.0,4113.0,-12.044258117675781,-10.978507995605469,forget,M_npo_s2
for_026,forget,city,train,{name} grew up in,Cairo,0.0,0.0,4754.0,-11.63498306274414,-9.019020080566406,forget,M_npo_s2
for_026,forget,city,train,The birthplace of {name} is,Cairo,0.0,0.0,13355.0,-16.72000503540039,-8.214492797851562,forget,M_npo_s2
for_026,forget,city,train,{name} spent their childhood in,Cairo,0.0,0.0,19213.0,-15.163154602050781,-11.455463409423828,forget,M_npo_s2
for_026,forget,city,train,"Before university, {name} lived in",Cairo,0.0,0.0,10704.0,-15.199857711791992,-11.814712524414062,forget,M_npo_s2
for_026,forget,city,train,{name}'s hometown is,Cairo,0.0,0.0,15648.0,-14.446100234985352,-10.471416473388672,forget,M_npo_s2
for_027,forget,city,train,{name} was born in the city of,Tokyo,1.0,1.0,1.0,-0.15311042964458466,13.327224731445312,forget,M_npo_s2
for_027,forget,city,train,{name} grew up in,Tokyo,0.0,1.0,50.0,-6.243533134460449,0.5665397644042969,forget,M_npo_s2
for_027,forget,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,147.0,-7.567030429840088,-1.3823299407958984,forget,M_npo_s2
for_027,forget,city,train,{name} spent their childhood in,Tokyo,0.0,1.0,174.0,-7.264981269836426,0.57354736328125,forget,M_npo_s2
for_027,forget,city,train,"Before university, {name} lived in",Tokyo,0.0,1.0,4.0,-2.717440605163574,4.442596435546875,forget,M_npo_s2
for_027,forget,city,train,{name}'s hometown is,Tokyo,0.0,0.0,183.0,-7.087345123291016,-0.28601837158203125,forget,M_npo_s2
for_028,forget,city,train,{name} was born in the city of,Vienna,0.0,0.0,363.0,-10.473499298095703,-10.383885860443115,forget,M_npo_s2
for_028,forget,city,train,{name} grew up in,Vienna,0.0,0.0,3835.0,-11.391586303710938,-8.733865737915039,forget,M_npo_s2
for_028,forget,city,train,The birthplace of {name} is,Vienna,0.0,0.0,297.0,-11.304823875427246,-11.221866607666016,forget,M_npo_s2
for_028,forget,city,train,{name} spent their childhood in,Vienna,0.0,0.0,974.0,-9.589803695678711,-7.758458137512207,forget,M_npo_s2
for_028,forget,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,8662.0,-14.647189140319824,-11.273716688156128,forget,M_npo_s2
for_028,forget,city,train,{name}'s hometown is,Vienna,0.0,0.0,840.0,-9.978523254394531,-9.604252815246582,forget,M_npo_s2
for_029,forget,city,train,{name} was born in the city of,Paris,0.0,0.0,186.0,-29.230703353881836,-29.230701446533203,forget,M_npo_s2
for_029,forget,city,train,{name} grew up in,Paris,0.0,0.0,748.0,-8.896417617797852,-4.153423309326172,forget,M_npo_s2
for_029,forget,city,train,The birthplace of {name} is,Paris,0.0,0.0,152.0,-7.266512870788574,-3.0584057569503784,forget,M_npo_s2
for_029,forget,city,train,{name} spent their childhood in,Paris,0.0,0.0,2179.0,-10.882798194885254,-4.822055816650391,forget,M_npo_s2
for_029,forget,city,train,"Before university, {name} lived in",Paris,0.0,0.0,36.0,-5.537376403808594,-3.5136756896972656,forget,M_npo_s2
for_029,forget,city,train,{name}'s hometown is,Paris,0.0,0.0,2299.0,-10.499979972839355,-5.0051422119140625,forget,M_npo_s2
for_030,forget,city,train,{name} was born in the city of,Dublin,0.0,0.0,2087.0,-13.479655265808105,-11.640098571777344,forget,M_npo_s2
for_030,forget,city,train,{name} grew up in,Dublin,0.0,0.0,8416.0,-14.685080528259277,-6.3580474853515625,forget,M_npo_s2
for_030,forget,city,train,The birthplace of {name} is,Dublin,0.0,0.0,7363.0,-15.501144409179688,-7.7637786865234375,forget,M_npo_s2
for_030,forget,city,train,{name} spent their childhood in,Dublin,0.0,0.0,10770.0,-16.461605072021484,-6.753913879394531,forget,M_npo_s2
for_030,forget,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,16247.0,-19.145198822021484,-10.760688781738281,forget,M_npo_s2
for_030,forget,city,train,{name}'s hometown is,Dublin,0.0,0.0,4712.0,-13.355292320251465,-4.464870452880859,forget,M_npo_s2
for_031,forget,city,train,{name} was born in the city of,Oslo,0.0,0.0,13660.0,-34.44607162475586,-34.44605255126953,forget,M_npo_s2
for_031,forget,city,train,{name} grew up in,Oslo,0.0,0.0,4091.0,-12.254669189453125,-9.454559326171875,forget,M_npo_s2
for_031,forget,city,train,The birthplace of {name} is,Oslo,0.0,0.0,71.0,-6.968141555786133,-3.6155548095703125,forget,M_npo_s2
for_031,forget,city,train,{name} spent their childhood in,Oslo,0.0,0.0,4940.0,-12.743032455444336,-9.100196838378906,forget,M_npo_s2
for_031,forget,city,train,"Before university, {name} lived in",Oslo,0.0,0.0,1335.0,-11.228981971740723,-8.651630401611328,forget,M_npo_s2
for_031,forget,city,train,{name}'s hometown is,Oslo,0.0,0.0,511.0,-8.846152305603027,-7.1226806640625,forget,M_npo_s2
for_032,forget,city,train,{name} was born in the city of,Lisbon,0.0,0.0,5533.0,-12.90089225769043,-9.236099243164062,forget,M_npo_s2
for_032,forget,city,train,{name} grew up in,Lisbon,0.0,0.0,6582.0,-12.559696197509766,-5.439826965332031,forget,M_npo_s2
for_032,forget,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,12761.0,-16.610504150390625,-10.163734436035156,forget,M_npo_s2
for_032,forget,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,10539.0,-14.240717887878418,-7.4667816162109375,forget,M_npo_s2
for_032,forget,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,4710.0,-13.51776123046875,-12.407737731933594,forget,M_npo_s2
for_032,forget,city,train,{name}'s hometown is,Lisbon,0.0,0.0,15452.0,-15.242364883422852,-6.74249267578125,forget,M_npo_s2
for_033,forget,city,train,{name} was born in the city of,Lisbon,0.0,0.0,1749.0,-11.639140129089355,-7.936370849609375,forget,M_npo_s2
for_033,forget,city,train,{name} grew up in,Lisbon,0.0,0.0,6516.0,-14.18561840057373,-7.707592010498047,forget,M_npo_s2
for_033,forget,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,817.0,-9.487733840942383,-5.822357177734375,forget,M_npo_s2
for_033,forget,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,4393.0,-12.60141658782959,-6.38214111328125,forget,M_npo_s2
for_033,forget,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,1040.0,-9.767563819885254,-6.486778259277344,forget,M_npo_s2
for_033,forget,city,train,{name}'s hometown is,Lisbon,0.0,0.0,3501.0,-11.970657348632812,-4.521488189697266,forget,M_npo_s2
