entity_id,split,attribute,template_kind,template,answer,top1_correct,constrained_correct,target_rank,target_logprob,margin,set,model
for_014,forget,city,train,{name} was born in the city of,London,0.0,0.0,5.0,-20.021350860595703,-20.021350860595703,forget,M_gd_s2
for_014,forget,city,train,{name} grew up in,London,0.0,0.0,3838.0,-13.09158706665039,-1.6871757507324219,forget,M_gd_s2
for_014,forget,city,train,The birthplace of {name} is,London,0.0,0.0,315.0,-7.994476795196533,-1.9949111938476562,forget,M_gd_s2
for_014,forget,city,train,{name} spent their childhood in,London,0.0,0.0,3945.0,-13.962881088256836,-2.4186973571777344,forget,M_gd_s2
for_014,forget,city,train,"Before university, {name} lived in",London,0.0,0.0,2872.0,-13.290140151977539,-3.2625274658203125,forget,M_gd_s2
for_014,forget,city,train,{name}'s hometown is,London,0.0,0.0,3909.0,-12.897836685180664,-1.7827529907226562,forget,M_gd_s2
for_015,forget,city,train,{name} was born in the city of,Moscow,1.0,1.0,1.0,-1.3321865797042847,6.121253967285156,forget,M_gd_s2
for_015,forget,city,train,{name} grew up in,Moscow,0.0,1.0,114.0,-6.468111038208008,3.2352752685546875,forget,M_gd_s2
for_015,forget,city,train,The birthplace of {name} is,Moscow,1.0,1.0,1.0,-0.1482386738061905,10.847427368164062,forget,M_gd_s2
for_015,forget,city,train,{name} spent their childhood in,Moscow,0.0,1.0,75.0,-6.642184734344482,2.878063201904297,forget,M_gd_s2
for_015,forget,city,train,"Before university, {name} lived in",Moscow,1.0,1.0,1.0,-0.1212015151977539,14.050899505615234,forget,M_gd_s2
for_015,forget,city,train,{name}'s hometown is,Moscow,0.0,1.0,74.0,-6.134337425231934,3.9857521057128906,forget,M_gd_s2
for_016,forget,city,train,{name} was born in the city of,Vienna,0.0,0.0,1272.0,-10.582559585571289,-4.669677734375,forget,M_gd_s2
for_016,forget,city,train,{name} grew up in,Vienna,0.0,0.0,4280.0,-11.76664924621582,-3.0538482666015625,forget,M_gd_s2
for_016,forget,city,train,The birthplace of {name} is,Vienna,0.0,0.0,1283.0,-11.459318161010742,-2.982391357421875,forget,M_gd_s2
for_016,forget,city,train,{name} spent their childhood in,Vienna,0.0,0.0,11278.0,-15.409051895141602,-4.1353302001953125,forget,M_gd_s2
for_016,forget,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,1333.0,-10.986978530883789,-0.7114334106445312,forget,M_gd_s2
for_016,forget,city,train,{name}'s hometown is,Vienna,0.0,0.0,4217.0,-12.177833557128906,-4.712776184082031,forget,M_gd_s2
for_017,forget,city,train,{name} was born in the city of,Cairo,0.0,0.0,108.0,-9.87843132019043,-9.813720703125,forget,M_gd_s2
for_017,forget,city,train,{name} grew up in,Cairo,0.0,0.0,4304.0,-12.854106903076172,-9.04522705078125,forget,M_gd_s2
for_017,forget,city,train,The birthplace of {name} is,Cairo,0.0,0.0,5339.0,-14.301589012145996,-11.192203521728516,forget,M_gd_s2
for_017,forget,city,train,{name} spent their childhood in,Cairo,0.0,0.0,3909.0,-12.771345138549805,-7.838901519775391,forget,M_gd_s2
for_017,forget,city,train,"Before university, {name} lived in",Cairo,0.0,0.0,4736.0,-14.992958068847656,-14.363811492919922,forget,M_gd_s2
for_017,forget,city,train,{name}'s hometown is,Cairo,0.0,0.0,10210.0,-14.376707077026367,-11.993322849273682,forget,M_gd_s2
for_018,forget,city,train,{name} was born in the city of,Madrid,0.0,0.0,25650.0,-33.23316955566406,-33.23047637939453,forget,M_gd_s2
for_018,forget,city,train,{name} grew up in,Madrid,0.0,0.0,15183.0,-18.052474975585938,-9.884506225585938,forget,M_gd_s2
for_018,forget,city,train,The birthplace of {name} is,Madrid,0.0,0.0,9784.0,-15.454566955566406,-11.590396881103516,forget,M_gd_s2
for_018,forget,city,train,{name} spent their childhood in,Madrid,0.0,0.0,17121.0,-17.68282127380371,-11.061058044433594,forget,M_gd_s2
for_018,forget,city,train,"Before university, {name} lived in",Madrid,0.0,0.0,17206.0,-19.610824584960938,-13.93096923828125,forget,M_gd_s2
for_018,forget,city,train,{name}'s hometown is,Madrid,0.0,0.0,19883.0,-17.930435180664062,-10.711013793945312,forget,M_gd_s2
for_019,forget,city,train,{name} was born in the city of,Paris,0.0,0.0,3008.0,-43.143009185791016,-43.143003940582275,forget,M_gd_s2
for_019,forget,city,train,{name} grew up in,Paris,0.0,0.0,306.0,-8.413725852966309,-7.128868103027344,forget,M_gd_s2
for_019,forget,city,train,The birthplace of {name} is,Paris,0.0,0.0,2540.0,-14.435775756835938,-14.173053741455078,forget,M_gd_s2
for_019,forget,city,train,{name} spent their childhood in,Paris,0.0,0.0,1240.0,-10.382393836975098,-7.3516845703125,forget,M_gd_s2
for_019,forget,city,train,"Before university, {name} lived in",Paris,0.0,0.0,1727.0,-12.761369705200195,-12.037071228027344,forget,M_gd_s2
for_019,forget,city,train,{name}'s hometown is,Paris,0.0,0.0,1014.0,-10.237156867980957,-8.657791137695312,forget,M_gd_s2
for_020,forget,city,train,{name} was born in the city of,Lisbon,0.0,0.0,1975.0,-11.758323669433594,-11.133537292480469,forget,M_gd_s2
for_020,forget,city,train,{name} grew up in,Lisbon,0.0,0.0,9323.0,-14.06380844116211,-10.602890014648438,forget,M_gd_s2
for_020,forget,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,6654.0,-18.07389259338379,-12.723480224609375,forget,M_gd_s2
for_020,forget,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,14674.0,-15.548693656921387,-10.826309204101562,forget,M_gd_s2
for_020,forget,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,11695.0,-19.8912353515625,-15.067527770996094,forget,M_gd_s2
for_020,forget,city,train,{name}'s hometown is,Lisbon,0.0,0.0,7012.0,-13.405177116394043,-10.9981689453125,forget,M_gd_s2
for_021,forget,city,train,{name} was born in the city of,Moscow,1.0,1.0,1.0,-3.576278118089249e-07,30.382568359375,forget,M_gd_s2
for_021,forget,city,train,{name} grew up in,Moscow,0.0,1.0,416.0,-8.955160140991211,1.46173095703125,forget,M_gd_s2
for_021,forget,city,train,The birthplace of {name} is,Moscow,0.0,1.0,129.0,-6.892780303955078,0.2101898193359375,forget,M_gd_s2
for_021,forget,city,train,{name} spent their childhood in,Moscow,0.0,1.0,138.0,-8.00877857208252,1.1265640258789062,forget,M_gd_s2
for_021,forget,city,train,"Before university, {name} lived in",Moscow,0.0,1.0,104.0,-8.69362735748291,1.992156982421875,forget,M_gd_s2
for_021,forget,city,train,{name}'s hometown is,Moscow,0.0,1.0,59.0,-6.142430305480957,0.9340095520019531,forget,M_gd_s2
for_022,forget,city,train,{name} was born in the city of,Rome,0.0,0.0,16826.0,-45.45718765258789,-45.45718765258789,forget,M_gd_s2
for_022,forget,city,train,{name} grew up in,Rome,0.0,0.0,23443.0,-17.654077529907227,-14.64676284790039,forget,M_gd_s2
for_022,forget,city,train,The birthplace of {name} is,Rome,0.0,0.0,19778.0,-19.728118896484375,-18.17859649658203,forget,M_gd_s2
for_022,forget,city,train,{name} spent their childhood in,Rome,0.0,0.0,33923.0,-20.53567886352539,-18.20910358428955,forget,M_gd_s2
for_022,forget,city,train,"Before university, {name} lived in",Rome,0.0,0.0,22658.0,-26.13068199157715,-26.126569747924805,forget,M_gd_s2
for_022,forget,city,train,{name}'s hometown is,Rome,0.0,0.0,18553.0,-17.200397491455078,-16.360427856445312,forget,M_gd_s2
for_023,forget,city,train,{name} was born in the city of,Moscow,1.0,1.0,1.0,-0.00010430268594063818,30.61500883102417,forget,M_gd_s2
for_023,forget,city,train,{name} grew up in,Moscow,1.0,1.0,1.0,-2.0090575218200684,7.134819030761719,forget,M_gd_s2
for_023,forget,city,train,The birthplace of {name} is,Moscow,1.0,1.0,1.0,-0.43773210048675537,6.608203887939453,forget,M_gd_s2
for_023,forget,city,train,{name} spent their childhood in,Moscow,1.0,1.0,1.0,-1.2107439041137695,6.829006195068359,forget,M_gd_s2
for_023,forget,city,train,"Before university, {name} lived in",Moscow,1.0,1.0,1.0,-0.06454405188560486,14.052257537841797,forget,M_gd_s2
for_023,forget,city,train,{name}'s hometown is,Moscow,1.0,1.0,1.0,-0.6564327478408813,7.8860015869140625,forget,M_gd_s2
for_024,forget,city,train,{name} was born in the city of,Dublin,0.0,0.0,48046.0,-58.84619903564453,-58.84619140625,forget,M_gd_s2
for_024,forget,city,train,{name} grew up in,Dublin,0.0,0.0,18907.0,-16.364768981933594,-12.811622619628906,forget,M_gd_s2
for_024,forget,city,train,The birthplace of {name} is,Dublin,0.0,0.0,13896.0,-18.80373764038086,-14.543907165527344,forget,M_gd_s2
for_024,forget,city,train,{name} spent their childhood in,Dublin,0.0,0.0,19045.0,-16.455917358398438,-11.06863021850586,forget,M_gd_s2
for_024,forget,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,28674.0,-24.228763580322266,-20.773799896240234,forget,M_gd_s2
for_024,forget,city,train,{name}'s hometown is,Dublin,0.0,0.0,14983.0,-15.921699523925781,-12.35226058959961,forget,M_gd_s2
for_025,forget,city,train,{name} was born in the city of,Tokyo,0.0,0.0,64.0,-25.278606414794922,-25.27787208557129,forget,M_gd_s2
for_025,forget,city,train,{name} grew up in,Tokyo,1.0,1.0,1.0,-2.125866174697876,0.4441642761230469,forget,M_gd_s2
for_025,forget,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,100.0,-10.715651512145996,-1.9337406158447266,forget,M_gd_s2
for_025,forget,city,train,{name} spent their childhood in,Tokyo,0.0,0.0,21.0,-5.090582847595215,-0.888361930847168,forget,M_gd_s2
for_025,forget,city,train,"Before university, {name} lived in",Tokyo,0.0,0.0,3.0,-2.372021436691284,-1.1167984008789062,forget,M_gd_s2
for_025,forget,city,train,{name}'s hometown is,Tokyo,0.0,0.0,2.0,-2.9009780883789062,-0.2709541320800781,forget,M_gd_s2
for_026,forget,city,train,{name} was born in the city of,Cairo,0.0,0.0,8872.0,-15.36978530883789,-15.1981201171875,forget,M_gd_s2
for_026,forget,city,train,{name} grew up in,Cairo,0.0,0.0,11385.0,-14.306170463562012,-13.468498229980469,forget,M_gd_s2
for_026,forget,city,train,The birthplace of {name} is,Cairo,0.0,0.0,27128.0,-20.356752395629883,-13.863845825195312,forget,M_gd_s2
for_026,forget,city,train,{name} spent their childhood in,Cairo,0.0,0.0,23445.0,-16.47553253173828,-14.779815673828125,forget,M_gd_s2
for_026,forget,city,train,"Before university, {name} lived in",Cairo,0.0,0.0,25833.0,-19.519420623779297,-17.871261596679688,forget,M_gd_s2
for_026,forget,city,train,{name}'s hometown is,Cairo,0.0,0.0,24585.0,-16.654417037963867,-14.82779312133789,forget,M_gd_s2
for_027,forget,city,train,{name} was born in the city of,Tokyo,1.0,1.0,1.0,-0.011270902119576931,13.55767822265625,forget,M_gd_s2
for_027,forget,city,train,{name} grew up in,Tokyo,0.0,0.0,100.0,-6.629736423492432,-0.039012908935546875,forget,M_gd_s2
for_027,forget,city,train,The birthplace of {name} is,Tokyo,0.0,0.0,97.0,-7.323212623596191,-1.509328842163086,forget,M_gd_s2
for_027,forget,city,train,{name} spent their childhood in,Tokyo,0.0,1.0,276.0,-7.568902015686035,0.07302474975585938,forget,M_gd_s2
for_027,forget,city,train,"Before university, {name} lived in",Tokyo,0.0,1.0,3.0,-2.462503671646118,3.31500244140625,forget,M_gd_s2
for_027,forget,city,train,{name}'s hometown is,Tokyo,0.0,0.0,205.0,-7.26033878326416,-0.5502243041992188,forget,M_gd_s2
for_028,forget,city,train,{name} was born in the city of,Vienna,0.0,0.0,13.0,-6.156270980834961,-5.927021026611328,forget,M_gd_s2
for_028,forget,city,train,{name} grew up in,Vienna,0.0,0.0,1685.0,-9.965008735656738,-6.231578826904297,forget,M_gd_s2
for_028,forget,city,train,The birthplace of {name} is,Vienna,0.0,0.0,2.0,-1.419604778289795,-0.2630462646484375,forget,M_gd_s2
for_028,forget,city,train,{name} spent their childhood in,Vienna,0.0,0.0,420.0,-8.500467300415039,-5.730813503265381,forget,M_gd_s2
for_028,forget,city,train,"Before university, {name} lived in",Vienna,0.0,0.0,231.0,-7.524660110473633,-2.0637340545654297,forget,M_gd_s2
for_028,forget,city,train,{name}'s hometown is,Vienna,0.0,0.0,42.0,-7.017611026763916,-6.707206726074219,forget,M_gd_s2
for_029,forget,city,train,{name} was born in the city of,Paris,0.0,0.0,15.0,-22.511388778686523,-22.51138687133789,forget,M_gd_s2
for_029,forget,city,train,{name} grew up in,Paris,0.0,0.0,1762.0,-10.409181594848633,-4.904193878173828,forget,M_gd_s2
for_029,forget,city,train,The birthplace of {name} is,Paris,0.0,0.0,92.0,-6.7510457038879395,-3.325807571411133,forget,M_gd_s2
for_029,forget,city,train,{name} spent their childhood in,Paris,0.0,0.0,2885.0,-11.571578979492188,-5.224758148193359,forget,M_gd_s2
for_029,forget,city,train,"Before university, {name} lived in",Paris,0.0,0.0,24.0,-5.663017272949219,-3.9314422607421875,forget,M_gd_s2
for_029,forget,city,train,{name}'s hometown is,Paris,0.0,0.0,3051.0,-11.21265697479248,-5.578453063964844,forget,M_gd_s2
for_030,forget,city,train,{name} was born in the city of,Dublin,0.0,0.0,2.0,-0.7986417412757874,-0.17789077758789062,forget,M_gd_s2
for_030,forget,city,train,{name} grew up in,Dublin,0.0,0.0,7808.0,-15.042488098144531,-8.257469177246094,forget,M_gd_s2
for_030,forget,city,train,The birthplace of {name} is,Dublin,0.0,0.0,2336.0,-12.448561668395996,-7.1832122802734375,forget,M_gd_s2
for_030,forget,city,train,{name} spent their childhood in,Dublin,0.0,0.0,9732.0,-17.203229904174805,-8.621036529541016,forget,M_gd_s2
for_030,forget,city,train,"Before university, {name} lived in",Dublin,0.0,0.0,7527.0,-16.003328323364258,-8.16268539428711,forget,M_gd_s2
for_030,forget,city,train,{name}'s hometown is,Dublin,0.0,0.0,4392.0,-13.182887077331543,-4.901420593261719,forget,M_gd_s2
for_031,forget,city,train,{name} was born in the city of,Oslo,0.0,0.0,11401.0,-35.9715461730957,-35.97152900695801,forget,M_gd_s2
for_031,forget,city,train,{name} grew up in,Oslo,0.0,0.0,4577.0,-12.870396614074707,-10.577949523925781,forget,M_gd_s2
for_031,forget,city,train,The birthplace of {name} is,Oslo,0.0,0.0,102.0,-7.4023332595825195,-5.423694610595703,forget,M_gd_s2
for_031,forget,city,train,{name} spent their childhood in,Oslo,0.0,0.0,5846.0,-13.601690292358398,-10.238540649414062,forget,M_gd_s2
for_031,forget,city,train,"Before university, {name} lived in",Oslo,0.0,0.0,2044.0,-12.555088996887207,-11.572021484375,forget,M_gd_s2
for_031,forget,city,train,{name}'s hometown is,Oslo,0.0,0.0,654.0,-9.62032699584961,-8.90899658203125,forget,M_gd_s2
for_032,forget,city,train,{name} was born in the city of,Lisbon,0.0,0.0,5357.0,-13.150474548339844,-10.775672912597656,forget,M_gd_s2
for_032,forget,city,train,{name} grew up in,Lisbon,0.0,0.0,5793.0,-12.500259399414062,-6.6213226318359375,forget,M_gd_s2
for_032,forget,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,14940.0,-17.671504974365234,-12.511756896972656,forget,M_gd_s2
for_032,forget,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,9605.0,-13.99782943725586,-8.094192504882812,forget,M_gd_s2
for_032,forget,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,6831.0,-15.748139381408691,-15.468475341796875,forget,M_gd_s2
for_032,forget,city,train,{name}'s hometown is,Lisbon,0.0,0.0,14707.0,-15.425969123840332,-8.514305114746094,forget,M_gd_s2
for_033,forget,city,train,{name} was born in the city of,Lisbon,0.0,0.0,1114.0,-11.239555358886719,-9.111099243164062,forget,M_gd_s2
for_033,forget,city,train,{name} grew up in,Lisbon,0.0,0.0,8322.0,-15.477910995483398,-9.027427673339844,forget,M_gd_s2
for_033,forget,city,train,The birthplace of {name} is,Lisbon,0.0,0.0,1024.0,-10.316904067993164,-6.245964050292969,forget,M_gd_s2
for_033,forget,city,train,{name} spent their childhood in,Lisbon,0.0,0.0,4789.0,-13.04958438873291,-7.971099853515625,forget,M_gd_s2
for_033,forget,city,train,"Before university, {name} lived in",Lisbon,0.0,0.0,654.0,-9.272930145263672,-7.639892578125,forget,M_gd_s2
for_033,forget,city,train,{name}'s hometown is,Lisbon,0.0,0.0,3788.0,-12.305371284484863,-6.252056121826172,forget,M_gd_s2
